,CSCO,META,NFLX,NVDA,AMZN,GOOGL,MSFT,AAPL,QQQ,^N225,CSCO_TR
1983-11-10,,,,,,,,0.08761200308799744,,9244.240234375,
1983-11-11,,,,,,,,0.08928599953651428,,9305.6298828125,
1983-11-14,,,,,,,,0.08816999942064285,,9348.51953125,
1983-11-15,,,,,,,,0.08816999942064285,,9379.2900390625,
1983-11-16,,,,,,,,0.08928599953651428,,9430.8095703125,
1983-11-17,,,,,,,,0.09151799976825714,,9416.9501953125,
1983-11-18,,,,,,,,0.09207600355148315,,9386.6796875,
1983-11-21,,,,,,,,0.09598200023174286,,9409.7802734375,
1983-11-22,,,,,,,,0.09598200023174286,,9416.5595703125,
1983-11-23,,,,,,,,0.09096000343561172,,,
1983-11-24,,,,,,,,,,9373.5400390625,
1983-11-25,,,,,,,,0.09151799976825714,,9340.849609375,
1983-11-28,,,,,,,,0.09375,,9294.7099609375,
1983-11-29,,,,,,,,0.09263399988412857,,9256.349609375,
1983-11-30,,,,,,,,0.09096000343561172,,9320.240234375,
1983-12-01,,,,,,,,0.09040199965238571,,9336.599609375,
1983-12-02,,,,,,,,0.08872800320386887,,9379.849609375,
1983-12-05,,,,,,,,0.09096000343561172,,9445.1298828125,
1983-12-06,,,,,,,,0.09151799976825714,,9438.7900390625,
1983-12-07,,,,,,,,0.09375,,9404.990234375,
1983-12-08,,,,,,,,0.09598200023174286,,9461.0302734375,
1983-12-09,,,,,,,,0.09653999656438828,,9448.900390625,
1983-12-12,,,,,,,,0.09598200023174286,,9442.0,
1983-12-13,,,,,,,,0.10044600069522858,,9385.5595703125,
1983-12-14,,,,,,,,0.10435300320386887,,9401.169921875,
1983-12-15,,,,,,,,0.10881700366735458,,9462.4296875,
1983-12-16,,,,,,,,0.11049100011587143,,9530.6103515625,
1983-12-19,,,,,,,,0.10714299976825714,,9484.169921875,
1983-12-20,,,,,,,,0.10435300320386887,,9627.9296875,
1983-12-21,,,,,,,,0.10825899988412857,,9717.650390625,
1983-12-22,,,,,,,,0.11049100011587143,,9709.419921875,
1983-12-23,,,,,,,,0.10993299633264542,,9684.169921875,
1983-12-26,,,,,,,,,,9846.5703125,
1983-12-27,,,,,,,,0.11049100011587143,,9883.9404296875,
1983-12-28,,,,,,,,0.11160700023174286,,9893.8203125,
1983-12-29,,,,,,,,0.10881700366735458,,,
1983-12-30,,,,,,,,0.10881700366735458,,,
1984-01-03,,,,,,,,0.11439699679613113,,,
1984-01-04,,,,,,,,0.12444200366735458,,9927.1103515625,
1984-01-05,,,,,,,,0.12611599266529083,,9946.8603515625,
1984-01-06,,,,,,,,0.12388399988412857,,9961.25,
1984-01-09,,,,,,,,0.1171879991889,,10053.8095703125,
1984-01-10,,,,,,,,0.12332600355148315,,10016.2099609375,
1984-01-11,,,,,,,,0.125,,10072.509765625,
1984-01-12,,,,,,,,0.12444200366735458,,10104.16015625,
1984-01-13,,,,,,,,0.12165199965238571,,10150.9697265625,
1984-01-16,,,,,,,,0.12444200366735458,,,
1984-01-17,,,,,,,,0.12779000401496887,,10155.5703125,
1984-01-18,,,,,,,,0.1283479928970337,,10100.23046875,
1984-01-19,,,,,,,,0.12946400046348572,,10098.41015625,
1984-01-20,,,,,,,,0.12779000401496887,,10104.0703125,
1984-01-23,,,,,,,,0.1289059966802597,,10070.98046875,
1984-01-24,,,,,,,,0.12165199965238571,,10022.919921875,
1984-01-25,,,,,,,,0.12053599953651428,,10115.099609375,
1984-01-26,,,,,,,,0.12332600355148315,,10179.650390625,
1984-01-27,,,,,,,,0.11662899702787399,,10180.9501953125,
1984-01-30,,,,,,,,0.11049100011587143,,10235.73046875,
1984-01-31,,,,,,,,0.11049100011587143,,10196.099609375,
1984-02-01,,,,,,,,0.10993299633264542,,10200.8095703125,
1984-02-02,,,,,,,,0.11104899644851685,,10156.2900390625,
1984-02-03,,,,,,,,0.109375,,10134.1298828125,
1984-02-06,,,,,,,,0.10379499942064285,,10121.080078125,
1984-02-07,,,,,,,,0.10770100355148315,,10060.919921875,
1984-02-08,,,,,,,,0.10379499942064285,,10099.58984375,
1984-02-09,,,,,,,,0.1054690033197403,,10001.5400390625,
1984-02-10,,,,,,,,0.10881700366735458,,9959.900390625,
1984-02-13,,,,,,,,0.10825899988412857,,9963.16015625,
1984-02-14,,,,,,,,0.11439699679613113,,9830.4697265625,
1984-02-15,,,,,,,,0.11216499656438828,,9892.16015625,
1984-02-16,,,,,,,,0.1132809966802597,,9897.150390625,
1984-02-17,,,,,,,,0.11160700023174286,,9925.0703125,
1984-02-20,,,,,,,,,,9937.830078125,
1984-02-21,,,,,,,,0.11662899702787399,,9970.6396484375,
1984-02-22,,,,,,,,0.12221000343561172,,9947.7099609375,
1984-02-23,,,,,,,,0.11997800320386887,,9939.5595703125,
1984-02-24,,,,,,,,0.1210940033197403,,9962.8701171875,
1984-02-27,,,,,,,,0.12053599953651428,,10071.48046875,
1984-02-28,,,,,,,,0.11383900046348572,,10073.7802734375,
1984-02-29,,,,,,,,0.1171879991889,,10030.7001953125,
1984-03-01,,,,,,,,0.12053599953651428,,9920.26953125,
1984-03-02,,,,,,,,0.12165199965238571,,9948.48046875,
1984-03-05,,,,,,,,0.11941999942064285,,10088.9404296875,
1984-03-06,,,,,,,,0.11495500057935715,,10058.7197265625,
1984-03-07,,,,,,,,0.11830399930477142,,10021.2001953125,
1984-03-08,,,,,,,,0.11997800320386887,,9959.3203125,
1984-03-09,,,,,,,,0.11774600297212601,,9997.2197265625,
1984-03-12,,,,,,,,0.12221000343561172,,10086.5400390625,
1984-03-13,,,,,,,,0.12053599953651428,,10194.759765625,
1984-03-14,,,,,,,,0.11886200308799744,,10324.0,
1984-03-15,,,,,,,,0.11941999942064285,,10346.990234375,
1984-03-16,,,,,,,,0.11886200308799744,,10458.3095703125,
1984-03-19,,,,,,,,0.1171879991889,,10479.7998046875,
1984-03-20,,,,,,,,0.11607100069522858,,,
1984-03-21,,,,,,,,0.11607100069522858,,10413.8798828125,
1984-03-22,,,,,,,,0.11383900046348572,,10455.8095703125,
1984-03-23,,,,,,,,0.11383900046348572,,10506.2900390625,
1984-03-26,,,,,,,,0.11495500057935715,,10483.73046875,
1984-03-27,,,,,,,,0.11160700023174286,,10528.3603515625,
1984-03-28,,,,,,,,0.11383900046348572,,10700.8701171875,
1984-03-29,,,,,,,,0.1132809966802597,,10801.5498046875,
1984-03-30,,,,,,,,0.11049100011587143,,10929.169921875,
1984-04-02,,,,,,,,0.11104899644851685,,11050.1904296875,
1984-04-03,,,,,,,,0.11160700023174286,,10933.8203125,
1984-04-04,,,,,,,,0.109375,,11002.0302734375,
1984-04-05,,,,,,,,0.10770100355148315,,10992.9296875,
1984-04-06,,,,,,,,0.10491099953651428,,10914.73046875,
1984-04-09,,,,,,,,0.10491099953651428,,10890.7001953125,
1984-04-10,,,,,,,,0.11049100011587143,,10915.1201171875,
1984-04-11,,,,,,,,0.109375,,10939.4404296875,
1984-04-12,,,,,,,,0.11495500057935715,,10967.150390625,
1984-04-13,,,,,,,,0.11495500057935715,,11015.2099609375,
1984-04-16,,,,,,,,0.1171879991889,,11019.669921875,
1984-04-17,,,,,,,,0.12276799976825714,,10906.400390625,
1984-04-18,,,,,,,,0.125,,10932.849609375,
1984-04-19,,,,,,,,0.12611599266529083,,10783.0400390625,
1984-04-20,,,,,,,,,,10803.8798828125,
1984-04-23,,,,,,,,0.12667399644851685,,10800.7802734375,
1984-04-24,,,,,,,,0.12444200366735458,,10761.8203125,
1984-04-25,,,,,,,,0.12332600355148315,,10866.33984375,
1984-04-26,,,,,,,,0.1328130066394806,,10901.51953125,
1984-04-27,,,,,,,,0.13448700308799744,,10981.6796875,
1984-04-30,,,,,,,,0.140066996216774,,,
1984-05-01,,,,,,,,0.1484380066394806,,11019.08984375,
1984-05-02,,,,,,,,0.14732100069522858,,11105.4599609375,
1984-05-03,,,,,,,,0.141183003783226,,,
1984-05-04,,,,,,,,0.13448700308799744,,11190.169921875,
1984-05-07,,,,,,,,0.13895100355148315,,11158.9599609375,
1984-05-08,,,,,,,,0.14676299691200256,,11052.4404296875,
1984-05-09,,,,,,,,0.1478790044784546,,11060.2900390625,
1984-05-10,,,,,,,,0.1478790044784546,,10879.7099609375,
1984-05-11,,,,,,,,0.1439729928970337,,10833.8701171875,
1984-05-14,,,,,,,,0.141183003783226,,10563.33984375,
1984-05-15,,,,,,,,0.14229899644851685,,10604.5400390625,
1984-05-16,,,,,,,,0.13616099953651428,,10619.849609375,
1984-05-17,,,,,,,,0.13002200424671173,,10340.509765625,
1984-05-18,,,,,,,,0.1328130066394806,,10126.8798828125,
1984-05-21,,,,,,,,0.14229899644851685,,10164.9697265625,
1984-05-22,,,,,,,,0.13783499598503113,,10061.9404296875,
1984-05-23,,,,,,,,0.13504500687122345,,10023.4599609375,
1984-05-24,,,,,,,,0.13113799691200256,,10251.7197265625,
1984-05-25,,,,,,,,0.13169600069522858,,10142.099609375,
1984-05-28,,,,,,,,,,10116.0400390625,
1984-05-29,,,,,,,,0.13113799691200256,,10163.9697265625,
1984-05-30,,,,,,,,0.12946400046348572,,10140.9697265625,
1984-05-31,,,,,,,,0.13113799691200256,,9940.1396484375,
1984-06-01,,,,,,,,0.13560299575328827,,9913.169921875,
1984-06-04,,,,,,,,0.1322540044784546,,10131.66015625,
1984-06-05,,,,,,,,0.12444200366735458,,10258.759765625,
1984-06-06,,,,,,,,0.12946400046348572,,10254.2001953125,
1984-06-07,,,,,,,,0.1283479928970337,,10316.0,
1984-06-08,,,,,,,,0.12779000401496887,,10350.9296875,
1984-06-11,,,,,,,,0.12779000401496887,,10376.830078125,
1984-06-12,,,,,,,,0.13002200424671173,,10324.830078125,
1984-06-13,,,,,,,,0.1328130066394806,,10275.9296875,
1984-06-14,,,,,,,,0.1289059966802597,,10148.73046875,
1984-06-15,,,,,,,,0.12946400046348572,,10057.0498046875,
1984-06-18,,,,,,,,0.1322540044784546,,10082.4697265625,
1984-06-19,,,,,,,,0.13113799691200256,,10197.33984375,
1984-06-20,,,,,,,,0.13504500687122345,,10237.2197265625,
1984-06-21,,,,,,,,0.12946400046348572,,10170.759765625,
1984-06-22,,,,,,,,0.12779000401496887,,10152.6103515625,
1984-06-25,,,,,,,,0.12165199965238571,,10172.5,
1984-06-26,,,,,,,,0.11607100069522858,,10245.080078125,
1984-06-27,,,,,,,,0.11272300034761429,,10311.009765625,
1984-06-28,,,,,,,,0.11774600297212601,,10372.0498046875,
1984-06-29,,,,,,,,0.11830399930477142,,10377.9697265625,
1984-07-02,,,,,,,,0.11439699679613113,,10410.8701171875,
1984-07-03,,,,,,,,0.11272300034761429,,10349.25,
1984-07-04,,,,,,,,,,10375.83984375,
1984-07-05,,,,,,,,0.11049100011587143,,10420.5703125,
1984-07-06,,,,,,,,0.11216499656438828,,10461.91015625,
1984-07-09,,,,,,,,0.1171879991889,,10373.2197265625,
1984-07-10,,,,,,,,0.11997800320386887,,10386.6103515625,
1984-07-11,,,,,,,,0.11830399930477142,,10354.8798828125,
1984-07-12,,,,,,,,0.11886200308799744,,10270.16015625,
1984-07-13,,,,,,,,0.11774600297212601,,10154.099609375,
1984-07-16,,,,,,,,0.11495500057935715,,10177.580078125,
1984-07-17,,,,,,,,0.11495500057935715,,10242.01953125,
1984-07-18,,,,,,,,0.1132809966802597,,10208.25,
1984-07-19,,,,,,,,0.1132809966802597,,10088.7900390625,
1984-07-20,,,,,,,,0.1132809966802597,,9945.26953125,
1984-07-23,,,,,,,,0.11216499656438828,,9703.349609375,
1984-07-24,,,,,,,,0.11886200308799744,,9738.9599609375,
1984-07-25,,,,,,,,0.11941999942064285,,9800.1103515625,
1984-07-26,,,,,,,,0.12165199965238571,,9932.1796875,
1984-07-27,,,,,,,,0.1210940033197403,,10036.2099609375,
1984-07-30,,,,,,,,0.11383900046348572,,10013.599609375,
1984-07-31,,,,,,,,0.11383900046348572,,9998.5,
1984-08-01,,,,,,,,0.11160700023174286,,9948.400390625,
1984-08-02,,,,,,,,0.10770100355148315,,10086.8701171875,
1984-08-03,,,,,,,,0.12221000343561172,,10233.6103515625,
1984-08-06,,,,,,,,0.13057999312877655,,10431.08984375,
1984-08-07,,,,,,,,0.1322540044784546,,10313.6298828125,
1984-08-08,,,,,,,,0.12723200023174286,,10247.1201171875,
1984-08-09,,,,,,,,0.1328130066394806,,10290.3603515625,
1984-08-10,,,,,,,,0.12723200023174286,,10375.9296875,
1984-08-13,,,,,,,,0.13392899930477142,,10389.6201171875,
1984-08-14,,,,,,,,0.1289059966802597,,10360.919921875,
1984-08-15,,,,,,,,0.12444200366735458,,10441.5,
1984-08-16,,,,,,,,0.125558003783226,,10418.240234375,
1984-08-17,,,,,,,,0.12276799976825714,,10449.48046875,
1984-08-20,,,,,,,,0.12221000343561172,,10533.349609375,
1984-08-21,,,,,,,,0.12723200023174286,,10485.9697265625,
1984-08-22,,,,,,,,0.125,,10538.3203125,
1984-08-23,,,,,,,,0.125558003783226,,10545.5498046875,
1984-08-24,,,,,,,,0.125558003783226,,10554.08984375,
1984-08-27,,,,,,,,0.12444200366735458,,10568.7197265625,
1984-08-28,,,,,,,,0.12611599266529083,,10575.1904296875,
1984-08-29,,,,,,,,0.12276799976825714,,10579.8896484375,
1984-08-30,,,,,,,,0.12053599953651428,,10586.26953125,
1984-08-31,,,,,,,,0.11830399930477142,,10584.2001953125,
1984-09-03,,,,,,,,,,10630.080078125,
1984-09-04,,,,,,,,0.1171879991889,,10609.5302734375,
1984-09-05,,,,,,,,0.1171879991889,,10545.5498046875,
1984-09-06,,,,,,,,0.11830399930477142,,10458.490234375,
1984-09-07,,,,,,,,0.11830399930477142,,10500.7001953125,
1984-09-10,,,,,,,,0.11774600297212601,,10471.5302734375,
1984-09-11,,,,,,,,0.11997800320386887,,10493.099609375,
1984-09-12,,,,,,,,0.11662899702787399,,10533.5400390625,
1984-09-13,,,,,,,,0.12276799976825714,,10578.759765625,
1984-09-14,,,,,,,,0.12444200366735458,,10621.5400390625,
1984-09-17,,,,,,,,0.12779000401496887,,10636.3603515625,
1984-09-18,,,,,,,,0.12332600355148315,,10559.150390625,
1984-09-19,,,,,,,,0.12053599953651428,,10552.2998046875,
1984-09-20,,,,,,,,0.1210940033197403,,10521.33984375,
1984-09-21,,,,,,,,0.11997800320386887,,10505.1103515625,
1984-09-24,,,,,,,,0.11886200308799744,,,
1984-09-25,,,,,,,,0.11662899702787399,,10604.83984375,
1984-09-26,,,,,,,,0.11495500057935715,,10620.0595703125,
1984-09-27,,,,,,,,0.11495500057935715,,10643.8701171875,
1984-09-28,,,,,,,,0.11216499656438828,,10649.25,
1984-10-01,,,,,,,,0.109375,,10653.7900390625,
1984-10-02,,,,,,,,0.11049100011587143,,10540.0498046875,
1984-10-03,,,,,,,,0.11216499656438828,,10587.3798828125,
1984-10-04,,,,,,,,0.1132809966802597,,10642.0703125,
1984-10-05,,,,,,,,0.11104899644851685,,10737.580078125,
1984-10-08,,,,,,,,0.11104899644851685,,10676.9296875,
1984-10-09,,,,,,,,0.10993299633264542,,10668.7099609375,
1984-10-10,,,,,,,,0.10658500343561172,,,
1984-10-11,,,,,,,,0.10602699965238571,,10696.8603515625,
1984-10-12,,,,,,,,0.1015629991889,,10684.580078125,
1984-10-15,,,,,,,,0.10714299976825714,,10780.1796875,
1984-10-16,,,,,,,,0.10658500343561172,,10757.8896484375,
1984-10-17,,,,,,,,0.11104899644851685,,10742.8701171875,
1984-10-18,,,,,,,,0.11439699679613113,,10759.8701171875,
1984-10-19,,,,,,,,0.11439699679613113,,10845.169921875,
1984-10-22,,,,,,,,0.1132809966802597,,11077.83984375,
1984-10-23,,,,,,,,0.11607100069522858,,11029.9501953125,
1984-10-24,,,,,,,,0.1171879991889,,11178.6298828125,
1984-10-25,,,,,,,,0.11272300034761429,,11151.51953125,
1984-10-26,,,,,,,,0.10993299633264542,,11155.01953125,
1984-10-29,,,,,,,,0.11049100011587143,,11176.9296875,
1984-10-30,,,,,,,,0.11160700023174286,,11171.5498046875,
1984-10-31,,,,,,,,0.11104899644851685,,11252.98046875,
1984-11-01,,,,,,,,0.11160700023174286,,11169.5595703125,
1984-11-02,,,,,,,,0.11104899644851685,,11249.9501953125,
1984-11-05,,,,,,,,0.11049100011587143,,11374.080078125,
1984-11-06,,,,,,,,0.1171879991889,,11297.66015625,
1984-11-07,,,,,,,,0.11495500057935715,,11178.5400390625,
1984-11-08,,,,,,,,0.11049100011587143,,11166.919921875,
1984-11-09,,,,,,,,0.10379499942064285,,11239.2802734375,
1984-11-12,,,,,,,,0.10770100355148315,,11235.1201171875,
1984-11-13,,,,,,,,0.10491099953651428,,11265.16015625,
1984-11-14,,,,,,,,0.10602699965238571,,11320.900390625,
1984-11-15,,,,,,,,0.10602699965238571,,11301.6201171875,
1984-11-16,,,,,,,,0.10379499942064285,,11271.4501953125,
1984-11-19,,,,,,,,0.0976559966802597,,11284.2099609375,
1984-11-20,,,,,,,,0.10100399702787399,,11256.98046875,
1984-11-21,,,,,,,,0.10323700308799744,,11249.6904296875,
1984-11-22,,,,,,,,,,11207.7001953125,
1984-11-23,,,,,,,,0.10602699965238571,,,
1984-11-26,,,,,,,,0.10714299976825714,,11162.9599609375,
1984-11-27,,,,,,,,0.10993299633264542,,11184.1201171875,
1984-11-28,,,,,,,,0.11551299691200256,,11248.080078125,
1984-11-29,,,,,,,,0.1132809966802597,,11366.6396484375,
1984-11-30,,,,,,,,0.11049100011587143,,11428.900390625,
1984-12-03,,,,,,,,0.10881700366735458,,11513.580078125,
1984-12-04,,,,,,,,0.11104899644851685,,11577.4404296875,
1984-12-05,,,,,,,,0.11662899702787399,,11543.1904296875,
1984-12-06,,,,,,,,0.12221000343561172,,11559.83984375,
1984-12-07,,,,,,,,0.12165199965238571,,11466.9296875,
1984-12-10,,,,,,,,0.11941999942064285,,11316.8701171875,
1984-12-11,,,,,,,,0.11774600297212601,,11250.830078125,
1984-12-12,,,,,,,,0.11383900046348572,,11382.33984375,
1984-12-13,,,,,,,,0.11495500057935715,,11340.0498046875,
1984-12-14,,,,,,,,0.11774600297212601,,11419.150390625,
1984-12-17,,,,,,,,0.12053599953651428,,11455.669921875,
1984-12-18,,,,,,,,0.12779000401496887,,11460.2099609375,
1984-12-19,,,,,,,,0.12276799976825714,,11558.4296875,
1984-12-20,,,,,,,,0.12221000343561172,,11514.150390625,
1984-12-21,,,,,,,,0.12053599953651428,,11474.3095703125,
1984-12-24,,,,,,,,0.12276799976825714,,11439.8701171875,
1984-12-25,,,,,,,,,,11492.2900390625,
1984-12-26,,,,,,,,0.12332600355148315,,11494.58984375,
1984-12-27,,,,,,,,0.12388399988412857,,11513.5703125,
1984-12-28,,,,,,,,0.1283479928970337,,11542.599609375,
1984-12-31,,,,,,,,0.13002200424671173,,,
1985-01-02,,,,,,,,0.12444200366735458,,11543.0,
1985-01-03,,,,,,,,0.12667399644851685,,,
1985-01-04,,,,,,,,0.12667399644851685,,11558.0595703125,
1985-01-07,,,,,,,,0.12611599266529083,,11575.51953125,
1985-01-08,,,,,,,,0.125,,11679.7900390625,
1985-01-09,,,,,,,,0.1283479928970337,,11763.5703125,
1985-01-10,,,,,,,,0.13392899930477142,,11824.3798828125,
1985-01-11,,,,,,,,0.1328130066394806,,11812.240234375,
1985-01-14,,,,,,,,0.1367190033197403,,11823.91015625,
1985-01-15,,,,,,,,0.13392899930477142,,,
1985-01-16,,,,,,,,0.13504500687122345,,11933.01953125,
1985-01-17,,,,,,,,0.125558003783226,,11887.1904296875,
1985-01-18,,,,,,,,0.12779000401496887,,11910.0595703125,
1985-01-21,,,,,,,,0.13057999312877655,,11964.51953125,
1985-01-22,,,,,,,,0.13448700308799744,,11868.1201171875,
1985-01-23,,,,,,,,0.1322540044784546,,11859.009765625,
1985-01-24,,,,,,,,0.12946400046348572,,11856.3603515625,
1985-01-25,,,,,,,,0.1322540044784546,,11785.099609375,
1985-01-28,,,,,,,,0.13504500687122345,,11798.8603515625,
1985-01-29,,,,,,,,0.1333709955215454,,11843.0703125,
1985-01-30,,,,,,,,0.1333709955215454,,11960.6298828125,
1985-01-31,,,,,,,,0.12946400046348572,,11992.3095703125,
1985-02-01,,,,,,,,0.12779000401496887,,11946.9599609375,
1985-02-04,,,,,,,,0.13057999312877655,,11891.080078125,
1985-02-05,,,,,,,,0.13169600069522858,,11823.4296875,
1985-02-06,,,,,,,,0.13392899930477142,,11867.169921875,
1985-02-07,,,,,,,,0.1333709955215454,,11940.7998046875,
1985-02-08,,,,,,,,0.1333709955215454,,12009.009765625,
1985-02-11,,,,,,,,0.13616099953651428,,,
1985-02-12,,,,,,,,0.1328130066394806,,12027.8896484375,
1985-02-13,,,,,,,,0.12667399644851685,,12025.7099609375,
1985-02-14,,,,,,,,0.12332600355148315,,12081.6904296875,
1985-02-15,,,,,,,,0.125,,12148.2900390625,
1985-02-18,,,,,,,,,,12149.150390625,
1985-02-19,,,,,,,,0.12332600355148315,,12156.6396484375,
1985-02-20,,,,,,,,0.11774600297212601,,12152.3701171875,
1985-02-21,,,,,,,,0.11997800320386887,,12128.4599609375,
1985-02-22,,,,,,,,0.12332600355148315,,12147.0595703125,
1985-02-25,,,,,,,,0.12165199965238571,,12201.0400390625,
1985-02-26,,,,,,,,0.11941999942064285,,12194.9697265625,
1985-02-27,,,,,,,,0.11216499656438828,,12287.3798828125,
1985-02-28,,,,,,,,0.11049100011587143,,12321.919921875,
1985-03-01,,,,,,,,0.11104899644851685,,12412.1396484375,
1985-03-04,,,,,,,,0.11272300034761429,,12509.009765625,
1985-03-05,,,,,,,,0.11551299691200256,,12476.3798828125,
1985-03-06,,,,,,,,0.10993299633264542,,12498.669921875,
1985-03-07,,,,,,,,0.09877199679613113,,12414.7998046875,
1985-03-08,,,,,,,,0.09598200023174286,,12347.5302734375,
1985-03-11,,,,,,,,0.09933000057935715,,12263.849609375,
1985-03-12,,,,,,,,0.10267899930477142,,12296.8701171875,
1985-03-13,,,,,,,,0.09709800034761429,,12419.259765625,
1985-03-14,,,,,,,,0.09709800034761429,,12405.0302734375,
1985-03-15,,,,,,,,0.10100399702787399,,12468.0302734375,
1985-03-18,,,,,,,,0.10212100297212601,,12506.6396484375,
1985-03-19,,,,,,,,0.09821400046348572,,12477.990234375,
1985-03-20,,,,,,,,0.09933000057935715,,12541.3701171875,
1985-03-21,,,,,,,,0.10100399702787399,,,
1985-03-22,,,,,,,,0.09933000057935715,,12542.599609375,
1985-03-25,,,,,,,,0.09653999656438828,,12493.259765625,
1985-03-26,,,,,,,,0.10044600069522858,,12486.150390625,
1985-03-27,,,,,,,,0.0976559966802597,,12550.8203125,
1985-03-28,,,,,,,,0.0976559966802597,,12604.01953125,
1985-03-29,,,,,,,,0.09877199679613113,,12580.759765625,
1985-04-01,,,,,,,,0.09653999656438828,,12677.150390625,
1985-04-02,,,,,,,,0.09375,,12629.8603515625,
1985-04-03,,,,,,,,0.09375,,12683.259765625,
1985-04-04,,,,,,,,0.09319200366735458,,12627.099609375,
1985-04-05,,,,,,,,,,12544.240234375,
1985-04-08,,,,,,,,0.08761200308799744,,12635.9599609375,
1985-04-09,,,,,,,,0.08761200308799744,,12630.4296875,
1985-04-10,,,,,,,,0.09375,,12601.9296875,
1985-04-11,,,,,,,,0.09542399644851685,,12573.7998046875,
1985-04-12,,,,,,,,0.09319200366735458,,12588.009765625,
1985-04-15,,,,,,,,0.09542399644851685,,12552.73046875,
1985-04-16,,,,,,,,0.09653999656438828,,12207.2802734375,
1985-04-17,,,,,,,,0.10100399702787399,,12302.0595703125,
1985-04-18,,,,,,,,0.10212100297212601,,12052.8203125,
1985-04-19,,,,,,,,0.10044600069522858,,12114.7998046875,
1985-04-22,,,,,,,,0.09653999656438828,,12179.919921875,
1985-04-23,,,,,,,,0.09877199679613113,,12124.1396484375,
1985-04-24,,,,,,,,0.09821400046348572,,12217.76953125,
1985-04-25,,,,,,,,0.09821400046348572,,12333.8701171875,
1985-04-26,,,,,,,,0.0976559966802597,,12405.099609375,
1985-04-29,,,,,,,,0.09430799633264542,,,
1985-04-30,,,,,,,,0.09486600011587143,,12426.2900390625,
1985-05-01,,,,,,,,0.09319200366735458,,12456.650390625,
1985-05-02,,,,,,,,0.0859379991889,,12451.7900390625,
1985-05-03,,,,,,,,0.08928599953651428,,,
1985-05-06,,,,,,,,0.08816999942064285,,,
1985-05-07,,,,,,,,0.08928599953651428,,12506.2998046875,
1985-05-08,,,,,,,,0.08872800320386887,,12521.2001953125,
1985-05-09,,,,,,,,0.08928599953651428,,12474.509765625,
1985-05-10,,,,,,,,0.09040199965238571,,12527.3095703125,
1985-05-13,,,,,,,,0.08928599953651428,,12541.5302734375,
1985-05-14,,,,,,,,0.08816999942064285,,12504.2001953125,
1985-05-15,,,,,,,,0.08928599953651428,,12358.0302734375,
1985-05-16,,,,,,,,0.09542399644851685,,12369.2998046875,
1985-05-17,,,,,,,,0.09709800034761429,,12419.990234375,
1985-05-20,,,,,,,,0.09542399644851685,,12559.099609375,
1985-05-21,,,,,,,,0.09263399988412857,,12650.3701171875,
1985-05-22,,,,,,,,0.09207600355148315,,12673.5703125,
1985-05-23,,,,,,,,0.08816999942064285,,12649.1298828125,
1985-05-24,,,,,,,,0.08091499656438828,,12593.849609375,
1985-05-27,,,,,,,,,,12642.73046875,
